Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1886,2272,2312,2453,2629,2584,2724,2603,2326,2574,2657,2560,2703,3071,2763,2737,2418,2661,2793,2461,3045,2500,2501,2487,2470,3098,2420,2641,2899,2467,3244,2623,2675,2892,2503,3436,2694,2654,2960,2538,3102,2268,2812,2501,2125,2726,2203,2310,2452,2076,2458,2022,2119,2364,1899,2257,1906,1650,1683,1508,1926,1302,1367,1334,1088,1469,922,957,722,431,791,432,621,561,463,900,509,363,468,278,466,282,277,288,208,230,139,97,79,72,186,169603,Nattalin,MMR008012
 Yes - some difficulty,1,1,1,2,3,1,2,4,5,6,-,4,2,5,5,8,3,4,4,2,2,3,4,5,10,6,5,4,3,2,11,9,11,12,7,12,9,7,13,10,17,9,16,10,14,16,10,15,17,14,22,11,24,24,24,29,27,29,26,30,61,35,45,35,42,62,34,40,43,13,61,29,57,58,64,108,58,66,71,37,78,59,61,45,28,68,29,26,22,6,61,2094,Nattalin,MMR008012
 Yes - a lot of difficulty,2,-,-,-,1,-,1,-,1,1,-,-,1,-,1,1,-,3,-,-,-,-,2,-,1,-,-,-,-,-,3,-,-,2,-,1,1,1,2,2,1,1,1,3,1,5,-,2,5,2,3,1,-,3,4,2,8,3,2,4,5,5,5,4,3,11,2,4,3,6,6,2,9,6,11,17,8,11,14,9,9,8,7,9,8,10,12,7,6,7,18,320,Nattalin,MMR008012
 Yes - cannot hear at all,-,-,1,1,2,1,1,-,2,-,1,2,3,1,-,-,1,-,3,-,3,1,-,1,1,1,1,5,1,-,4,1,2,-,1,1,2,1,1,2,2,-,-,1,-,-,-,1,-,-,4,1,-,1,1,1,1,-,1,1,3,4,2,3,-,1,2,1,2,-,2,1,2,2,-,4,1,1,3,2,3,1,1,4,1,6,1,-,3,-,5,124,Nattalin,MMR008012
 Total,1889,2273,2314,2456,2635,2586,2728,2607,2334,2581,2658,2566,2709,3077,2769,2746,2422,2668,2800,2463,3050,2504,2507,2493,2482,3105,2426,2650,2903,2469,3262,2633,2688,2906,2511,3450,2706,2663,2976,2552,3122,2278,2829,2515,2140,2747,2213,2328,2474,2092,2487,2035,2143,2392,1928,2289,1942,1682,1712,1543,1995,1346,1419,1376,1133,1543,960,1002,770,450,860,464,689,627,538,1029,576,441,556,326,556,350,346,346,245,314,181,130,110,85,270,172141,Nattalin,MMR008012
