Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2679,2748,2903,2995,3064,3309,3173,3133,2908,3037,3166,3135,3371,3362,3199,3163,2720,2720,2866,2531,3074,2480,2569,2604,2235,2847,2319,2546,2689,2371,2809,2409,2434,2412,2054,2998,2119,2008,2394,2174,2433,1864,2358,1998,1834,2333,1831,1755,1901,1702,2130,1609,1678,1825,1571,1977,1551,1365,1494,1309,1704,1043,1042,1148,841,933,620,549,366,259,513,276,317,438,341,666,349,264,325,200,291,182,146,156,128,128,86,65,50,33,113,159817,Kyaungon,MMR017007
 Yes - some difficulty,22,4,3,5,6,6,5,7,17,14,20,13,8,10,8,10,10,4,7,10,14,12,5,6,7,7,8,12,8,5,12,8,7,19,15,13,13,11,11,12,15,14,18,19,11,28,22,20,28,28,28,24,35,41,35,42,37,32,41,44,68,42,45,59,63,75,52,43,35,23,67,37,52,69,68,112,76,59,92,43,97,50,62,60,49,51,29,28,22,15,55,2654,Kyaungon,MMR017007
 Yes - a lot of difficulty,4,-,1,-,-,4,-,-,-,1,1,1,2,1,4,2,2,4,1,1,4,1,3,1,1,3,-,-,2,2,1,2,4,1,2,5,1,2,1,3,3,3,2,1,2,2,3,-,5,3,6,2,1,3,4,3,1,5,4,5,7,8,2,4,7,7,8,5,3,2,7,3,4,10,8,14,8,13,11,6,17,16,4,10,12,12,8,7,5,1,17,372,Kyaungon,MMR017007
 Yes - cannot hear at all,-,-,-,1,3,4,4,2,-,4,1,2,1,2,1,1,2,-,2,2,6,1,2,3,1,2,2,2,2,1,1,2,7,7,1,2,-,1,-,-,1,1,1,-,-,2,1,3,3,2,4,-,2,2,1,1,-,2,-,2,5,1,-,3,3,3,-,3,-,-,4,-,1,4,5,7,3,3,3,2,6,3,4,2,4,4,4,1,1,3,7,192,Kyaungon,MMR017007
 Total,2705,2752,2907,3001,3073,3323,3182,3142,2925,3056,3188,3151,3382,3375,3212,3176,2734,2728,2876,2544,3098,2494,2579,2614,2244,2859,2329,2560,2701,2379,2823,2421,2452,2439,2072,3018,2133,2022,2406,2189,2452,1882,2379,2018,1847,2365,1857,1778,1937,1735,2168,1635,1716,1871,1611,2023,1589,1404,1539,1360,1784,1094,1089,1214,914,1018,680,600,404,284,591,316,374,521,422,799,436,339,431,251,411,251,216,228,193,195,127,101,78,52,192,163035,Kyaungon,MMR017007
