Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,4112,4010,3748,4056,3972,3672,3894,4042,3974,4039,4398,4205,4709,5106,5116,5391,5271,6094,6766,6133,6529,5084,4849,4923,4572,5219,4541,4802,5059,4600,5422,4014,4323,4170,3714,4416,3573,3579,3829,3226,3992,2997,3512,3346,2973,3661,2754,2800,2964,2412,3016,2124,2461,2408,2274,2346,1906,1810,1834,1505,1937,1234,1330,1229,1152,1279,906,899,742,623,787,503,534,507,436,641,403,342,357,222,359,193,181,197,184,168,108,97,85,66,226,254174,Pyin Oo Lwin,MMR010008
 Yes - some difficulty,11,-,-,-,-,2,-,2,1,2,6,3,9,2,3,3,2,3,2,2,5,2,8,8,5,5,4,2,11,7,10,6,3,9,5,10,3,8,8,3,9,6,4,9,10,15,11,13,11,17,9,8,20,21,13,21,7,14,33,18,27,13,24,12,18,24,19,24,21,13,30,7,27,22,17,41,28,17,24,14,31,21,21,17,11,21,11,13,7,8,38,1065,Pyin Oo Lwin,MMR010008
 Yes - a lot of difficulty,2,-,1,-,-,-,-,1,-,1,1,2,1,-,-,-,2,1,-,2,1,-,-,-,1,4,1,-,1,2,1,-,3,3,-,3,2,-,1,1,1,1,-,1,5,2,2,-,1,-,4,2,1,-,6,2,4,-,-,2,3,3,-,3,2,4,3,2,-,2,3,1,3,3,5,4,-,3,3,-,2,2,2,3,2,4,1,1,-,-,11,147,Pyin Oo Lwin,MMR010008
 Yes - cannot hear at all,1,1,1,-,-,3,1,1,-,-,2,2,2,1,-,-,3,2,-,1,5,1,3,3,2,-,1,1,2,2,5,2,2,2,1,1,2,1,2,1,4,2,2,1,1,3,2,1,1,3,4,1,-,4,-,1,1,1,-,1,3,-,3,1,2,1,1,-,1,-,3,-,3,1,1,2,-,-,1,-,-,1,-,1,-,2,1,-,-,-,1,122,Pyin Oo Lwin,MMR010008
 Total,4126,4011,3750,4056,3972,3677,3895,4046,3975,4042,4407,4212,4721,5109,5119,5394,5278,6100,6768,6138,6540,5087,4860,4934,4580,5228,4547,4805,5073,4611,5438,4022,4331,4184,3720,4430,3580,3588,3840,3231,4006,3006,3518,3357,2989,3681,2769,2814,2977,2432,3033,2135,2482,2433,2293,2370,1918,1825,1867,1526,1970,1250,1357,1245,1174,1308,929,925,764,638,823,511,567,533,459,688,431,362,385,236,392,217,204,218,197,195,121,111,92,74,276,255508,Pyin Oo Lwin,MMR010008
