Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,7564,8159,8378,9112,9491,8625,9371,9412,9181,9445,9811,9589,10816,11299,10747,9682,9476,9193,10372,8617,10256,8190,8721,8424,7817,8759,7615,7834,8158,7285,8740,6783,7236,7088,6489,7858,6094,6270,7419,6157,7354,5092,7244,6637,5518,7574,5806,5647,6067,4875,6073,4532,4951,5194,4358,5072,4184,3660,3799,3128,3962,2408,2769,2763,2282,2976,1949,2404,1771,1242,1924,1025,1147,1240,1015,1725,960,723,898,464,664,428,448,429,312,390,278,165,124,89,397,487669,Bago,MMR007001
 Yes - some difficulty,2,5,5,7,4,12,5,10,10,5,16,15,13,20,21,12,11,11,6,11,17,11,8,9,7,11,11,8,7,10,16,9,17,18,7,20,14,19,14,13,20,8,16,21,15,27,31,24,27,23,43,24,36,39,31,50,40,40,56,48,82,49,57,57,54,85,64,85,54,39,65,46,49,87,78,128,89,67,90,54,99,43,58,70,55,71,43,37,38,26,124,3109,Bago,MMR007001
 Yes - a lot of difficulty,-,-,1,3,1,1,3,3,4,2,1,4,2,1,3,5,-,3,3,3,4,2,2,-,-,2,1,4,4,3,2,3,1,3,2,2,2,4,-,5,-,-,3,-,2,7,4,4,4,3,5,4,2,8,2,4,3,2,8,2,6,1,9,5,4,7,4,7,10,2,12,2,10,6,8,18,7,10,9,8,8,10,10,10,8,13,8,1,6,3,26,404,Bago,MMR007001
 Yes - cannot hear at all,-,2,2,3,-,4,1,8,3,3,4,5,3,5,4,1,1,1,2,1,9,2,3,3,3,3,3,5,7,1,3,4,4,9,1,3,4,2,1,-,2,2,2,1,1,2,1,1,1,2,1,2,5,3,1,2,-,1,5,2,3,2,4,4,-,2,4,2,6,5,4,-,2,1,1,5,4,-,2,1,2,3,1,6,7,2,4,3,-,-,12,252,Bago,MMR007001
 Total,7566,8166,8386,9125,9496,8642,9380,9433,9198,9455,9832,9613,10834,11325,10775,9700,9488,9208,10383,8632,10286,8205,8734,8436,7827,8775,7630,7851,8176,7299,8761,6799,7258,7118,6499,7883,6114,6295,7434,6175,7376,5102,7265,6659,5536,7610,5842,5676,6099,4903,6122,4562,4994,5244,4392,5128,4227,3703,3868,3180,4053,2460,2839,2829,2340,3070,2021,2498,1841,1288,2005,1073,1208,1334,1102,1876,1060,800,999,527,773,484,517,515,382,476,333,206,168,118,559,491434,Bago,MMR007001
