Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2149,2201,2308,2340,2506,2428,2497,2720,2390,2647,2824,2700,2853,3089,2891,2666,2433,2587,2676,2153,2740,2179,2105,2297,2148,2590,2122,2453,2513,2215,2872,2036,2310,2257,1792,2599,1847,2052,2069,1943,2258,1563,1966,1769,1489,2119,1603,1590,1449,1306,1757,1365,1479,1378,1226,1544,1061,1279,1194,968,1311,952,1012,901,804,1036,563,781,584,462,777,434,453,408,316,624,267,315,328,179,312,146,166,142,102,155,55,79,47,51,170,140492,Yinmarpin,MMR005016
 Yes - some difficulty,1,-,-,1,1,1,-,4,2,4,-,2,3,2,4,4,2,3,1,3,5,3,1,2,4,2,3,2,-,1,5,3,-,3,4,4,5,3,3,1,2,3,5,2,5,3,2,5,-,3,7,9,4,5,8,7,5,7,13,6,14,18,15,13,12,19,14,15,10,11,35,7,17,16,17,34,20,22,31,16,42,16,24,18,16,25,10,15,11,7,27,760,Yinmarpin,MMR005016
 Yes - a lot of difficulty,1,-,-,-,1,-,2,1,-,-,-,-,1,-,1,-,-,-,1,-,2,-,2,-,2,2,-,1,-,-,-,1,-,4,2,-,2,1,-,1,2,1,-,-,1,-,2,-,2,-,2,1,1,2,-,4,-,4,5,-,1,2,2,1,-,2,1,5,2,1,4,-,3,4,1,3,3,3,3,3,7,3,-,1,2,3,1,5,5,1,10,137,Yinmarpin,MMR005016
 Yes - cannot hear at all,-,-,-,-,1,3,1,4,2,1,3,1,-,3,-,1,-,1,1,3,-,-,1,2,2,3,3,-,2,2,-,-,-,2,-,1,-,-,1,1,-,1,1,1,1,2,-,-,-,-,4,-,-,-,-,2,-,1,-,1,3,-,-,1,1,-,-,3,-,3,2,-,1,1,-,2,-,-,3,-,1,-,1,3,1,1,2,-,1,1,1,91,Yinmarpin,MMR005016
 Total,2151,2201,2308,2341,2509,2432,2500,2729,2394,2652,2827,2703,2857,3094,2896,2671,2435,2591,2679,2159,2747,2182,2109,2301,2156,2597,2128,2456,2515,2218,2877,2040,2310,2266,1798,2604,1854,2056,2073,1946,2262,1568,1972,1772,1496,2124,1607,1595,1451,1309,1770,1375,1484,1385,1234,1557,1066,1291,1212,975,1329,972,1029,916,817,1057,578,804,596,477,818,441,474,429,334,663,290,340,365,198,362,165,191,164,121,184,68,99,64,60,208,141480,Yinmarpin,MMR005016
