Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2108,1985,1955,1879,2047,1897,2040,2198,2173,2140,2354,2362,2809,3448,4040,3720,4021,4596,5660,5141,5822,4841,4914,4743,4415,4669,3904,3928,4038,3529,4418,3027,3294,3029,2839,3218,2715,2786,3093,2548,3260,2346,2992,2795,2244,3005,2269,2410,2446,2061,2661,1831,2129,2083,1919,2077,1658,1692,1715,1302,1712,1077,1290,1200,924,1316,831,915,706,535,752,381,493,489,421,609,329,302,384,235,375,202,239,224,175,218,122,123,94,70,285,196266,Chanayeharzan,MMR010002
 Yes - some difficulty,-,1,1,1,-,1,2,2,1,2,4,1,2,2,5,1,3,3,8,1,3,2,3,3,5,4,2,1,4,4,6,8,3,3,1,2,2,2,5,5,3,2,3,4,3,5,3,5,7,5,7,3,8,10,9,16,8,7,7,5,16,10,9,10,17,14,8,13,18,11,24,15,17,17,19,27,13,15,24,10,21,19,19,10,12,23,12,16,16,12,58,754,Chanayeharzan,MMR010002
 Yes - a lot of difficulty,1,-,-,1,-,1,1,1,-,-,-,2,-,-,-,-,-,-,-,-,1,-,1,2,1,1,-,-,-,1,-,-,1,1,-,-,-,1,2,1,2,-,-,-,1,1,-,-,2,-,1,-,3,1,1,-,1,1,-,3,1,-,-,-,2,1,-,3,4,1,-,-,1,1,-,3,3,2,-,2,2,1,2,1,1,2,1,2,-,3,4,80,Chanayeharzan,MMR010002
 Yes - cannot hear at all,-,-,-,-,1,-,-,2,2,1,2,-,-,-,1,-,1,2,-,-,2,-,-,1,2,1,1,-,-,-,2,-,3,-,1,1,1,-,1,-,-,-,-,1,1,-,1,1,1,3,3,1,1,1,-,1,1,-,-,-,-,2,-,-,1,1,1,-,1,-,3,-,1,-,-,1,1,-,1,1,-,-,-,2,2,-,-,-,3,-,10,75,Chanayeharzan,MMR010002
 Total,2109,1986,1956,1881,2048,1899,2043,2203,2176,2143,2360,2365,2811,3450,4046,3721,4025,4601,5668,5142,5828,4843,4918,4749,4423,4675,3907,3929,4042,3534,4426,3035,3301,3033,2841,3221,2718,2789,3101,2554,3265,2348,2995,2800,2249,3011,2273,2416,2456,2069,2672,1835,2141,2095,1929,2094,1668,1700,1722,1310,1729,1089,1299,1210,944,1332,840,931,729,547,779,396,512,507,440,640,346,319,409,248,398,222,260,237,190,243,135,141,113,85,357,197175,Chanayeharzan,MMR010002
