Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2394,2454,2195,2488,2450,2352,2370,2543,2417,2445,2473,2192,2485,2446,2394,2262,2104,2235,2203,1846,2056,1716,1744,1758,1769,2140,1684,1758,1810,1672,2040,1523,1667,1629,1443,1735,1505,1542,1682,1418,1545,1214,1428,1345,1155,1428,1102,1079,1148,1047,1231,1061,1051,1065,946,1066,818,741,700,605,729,492,552,594,498,551,440,388,317,288,362,215,266,277,255,309,181,159,187,134,160,91,102,118,69,89,50,45,23,28,62,110845,Pinlebu,MMR005026
 Yes - some difficulty,11,3,1,1,3,3,1,3,1,3,2,2,2,7,5,3,2,1,7,-,6,1,1,-,4,6,3,5,4,5,9,4,5,5,4,6,2,4,9,5,7,6,8,7,4,8,4,3,3,7,12,8,5,13,9,10,13,10,9,11,11,10,6,20,16,21,15,17,8,23,25,17,20,22,21,33,19,29,31,18,29,23,17,19,21,14,12,9,8,6,22,868,Pinlebu,MMR005026
 Yes - a lot of difficulty,3,-,2,-,1,2,1,-,3,1,1,-,-,5,2,1,-,1,1,-,-,1,-,-,-,3,-,-,-,-,1,2,1,1,-,-,-,1,-,-,1,-,1,1,-,-,1,-,-,2,6,-,-,2,1,-,-,1,3,1,3,2,1,-,2,5,5,4,3,3,4,2,3,4,5,3,4,2,3,10,4,2,3,3,2,1,3,-,1,4,6,151,Pinlebu,MMR005026
 Yes - cannot hear at all,3,1,-,2,2,-,1,-,-,-,1,-,5,1,2,1,2,1,2,3,3,-,1,2,-,5,1,2,-,-,2,2,2,4,1,2,-,-,1,2,2,-,-,-,2,1,1,-,1,2,-,-,-,2,1,1,-,1,-,-,1,2,2,1,2,1,1,1,2,1,1,-,3,-,1,1,1,3,2,1,1,1,-,1,-,1,-,-,1,-,1,104,Pinlebu,MMR005026
 Total,2411,2458,2198,2491,2456,2357,2373,2546,2421,2449,2477,2194,2492,2459,2403,2267,2108,2238,2213,1849,2065,1718,1746,1760,1773,2154,1688,1765,1814,1677,2052,1531,1675,1639,1448,1743,1507,1547,1692,1425,1555,1220,1437,1353,1161,1437,1108,1082,1152,1058,1249,1069,1056,1082,957,1077,831,753,712,617,744,506,561,615,518,578,461,410,330,315,392,234,292,303,282,346,205,193,223,163,194,117,122,141,92,105,65,54,33,38,91,111968,Pinlebu,MMR005026
