Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2706,3244,3191,3568,3779,3372,3801,3765,3495,3478,3637,3447,3875,4021,3919,3612,2972,3243,3370,2968,3481,2842,2943,2797,2494,3044,2419,2630,2840,2419,3215,2443,2756,2557,2338,3084,2431,2462,2853,2269,3131,1937,2636,2559,2074,2953,2206,2113,2475,1956,2675,1915,2161,2077,1883,2234,1965,1791,1745,1222,1985,1228,1382,1369,1091,1561,929,1072,914,616,1019,586,757,776,562,994,555,414,535,253,390,266,338,268,254,291,224,153,107,82,335,188794,Mudon,MMR011005
 Yes - some difficulty,3,1,4,3,3,1,2,3,5,7,3,5,4,3,8,-,5,3,2,5,3,1,2,2,3,5,3,3,3,3,4,4,5,10,3,5,3,4,8,7,8,8,5,7,5,9,14,10,11,10,16,5,22,17,16,21,17,25,34,19,30,15,29,37,18,44,30,30,32,24,38,35,41,37,40,57,48,33,49,25,57,33,46,40,32,45,34,30,22,14,106,1581,Mudon,MMR011005
 Yes - a lot of difficulty,-,1,-,1,1,1,-,-,1,-,1,1,3,1,1,-,1,2,-,1,3,1,3,1,1,2,-,2,1,-,4,-,1,3,-,1,-,-,-,-,2,3,1,-,1,5,-,1,1,1,-,2,3,4,1,3,6,2,4,2,5,2,3,5,3,7,4,7,-,1,2,4,4,3,4,8,2,2,7,1,10,2,4,6,10,11,6,4,3,4,25,240,Mudon,MMR011005
 Yes - cannot hear at all,-,1,3,-,3,3,5,3,5,1,1,3,1,2,2,-,-,-,-,-,1,1,-,-,1,2,1,-,1,1,-,1,1,2,1,2,-,-,-,1,1,-,-,2,1,3,1,2,-,-,4,1,-,1,-,4,3,-,1,-,3,1,1,1,-,-,-,2,1,1,3,1,1,2,-,3,1,1,-,-,3,-,-,2,3,1,2,2,-,-,14,122,Mudon,MMR011005
 Total,2709,3247,3198,3572,3786,3377,3808,3771,3506,3486,3642,3456,3883,4027,3930,3612,2978,3248,3372,2974,3488,2845,2948,2800,2499,3053,2423,2635,2845,2423,3223,2448,2763,2572,2342,3092,2434,2466,2861,2277,3142,1948,2642,2568,2081,2970,2221,2126,2487,1967,2695,1923,2186,2099,1900,2262,1991,1818,1784,1243,2023,1246,1415,1412,1112,1612,963,1111,947,642,1062,626,803,818,606,1062,606,450,591,279,460,301,388,316,299,348,266,189,132,100,480,190737,Mudon,MMR011005
