Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2168,2089,2093,2283,2261,2231,2257,2277,2300,2099,2374,2063,2321,2073,1963,1756,1679,1732,1987,1579,2015,1446,1566,1493,1288,1684,1341,1286,1434,1168,1643,1089,1293,1207,1065,1424,1064,1029,1232,959,1480,815,1170,963,870,1337,839,702,889,657,1092,498,699,705,575,751,658,490,538,308,806,266,321,374,280,405,211,270,158,80,303,62,97,87,63,130,67,47,80,24,105,17,25,32,20,29,12,16,7,13,54,88808,Payarthonezu(ST),MMR003007
 Yes - some difficulty,13,3,3,2,4,11,12,7,13,10,7,9,14,16,11,7,11,8,7,7,6,6,9,7,7,7,3,8,7,6,15,2,13,9,15,10,8,9,12,9,14,10,10,18,13,19,19,6,23,14,31,10,28,20,20,31,26,26,31,15,55,18,22,28,26,45,19,27,26,8,57,6,17,19,18,29,13,13,29,6,41,7,11,11,8,11,9,4,4,8,25,1347,Payarthonezu(ST),MMR003007
 Yes - a lot of difficulty,-,1,1,-,1,-,4,6,3,3,4,3,4,4,-,3,2,1,3,2,1,-,-,2,1,1,-,1,4,2,3,2,2,7,3,2,-,1,-,2,4,-,-,2,1,-,4,3,2,-,9,2,6,3,2,1,4,2,6,5,9,1,2,5,1,5,5,1,3,-,5,3,4,4,1,5,1,3,4,1,13,1,3,4,2,5,4,1,2,-,6,239,Payarthonezu(ST),MMR003007
 Yes - cannot hear at all,2,-,-,2,2,1,2,2,-,1,-,-,1,3,-,1,1,2,3,2,4,-,2,1,2,1,3,-,1,-,-,-,1,2,-,1,-,1,-,2,1,1,-,1,-,2,-,1,2,-,-,-,-,2,1,1,-,-,-,-,3,-,1,1,2,1,1,3,1,-,2,1,-,1,-,-,1,-,1,-,3,2,-,1,1,-,-,-,-,1,5,90,Payarthonezu(ST),MMR003007
 Total,2183,2093,2097,2287,2268,2243,2275,2292,2316,2113,2385,2075,2340,2096,1974,1767,1693,1743,2000,1590,2026,1452,1577,1503,1298,1693,1347,1295,1446,1176,1661,1093,1309,1225,1083,1437,1072,1040,1244,972,1499,826,1180,984,884,1358,862,712,916,671,1132,510,733,730,598,784,688,518,575,328,873,285,346,408,309,456,236,301,188,88,367,72,118,111,82,164,82,63,114,31,162,27,39,48,31,45,25,21,13,22,90,90484,Payarthonezu(ST),MMR003007
