Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,4105,3819,4220,4626,4684,4536,4644,4639,4494,4555,4280,3971,4389,4165,3779,3824,3304,3154,3765,3234,3540,2810,2860,3028,2545,3483,2493,2675,2771,2438,2967,2244,2410,2626,2012,2897,1873,1800,2187,1814,2203,1518,2146,1871,1457,2223,1374,1228,1388,1032,1453,1014,1191,1199,1026,1252,965,739,806,585,859,473,495,484,426,605,324,354,268,157,304,170,216,205,152,335,120,110,114,49,106,56,72,74,60,77,45,22,33,25,86,167206,Kyunsu,MMR006006
 Yes - some difficulty,27,10,12,5,9,18,14,26,33,25,32,36,36,28,36,28,15,17,22,19,37,23,24,23,20,38,28,31,36,32,44,26,43,46,41,57,37,34,54,50,61,35,78,63,50,86,62,53,77,49,101,61,63,88,75,93,74,64,84,65,78,33,51,51,59,93,54,43,49,40,61,38,60,47,39,109,49,32,33,22,55,19,33,25,17,34,13,19,11,4,35,3860,Kyunsu,MMR006006
 Yes - a lot of difficulty,7,1,-,1,-,2,3,6,7,4,3,5,6,7,5,1,4,4,5,2,7,4,4,3,3,3,4,2,4,4,6,2,6,5,3,10,2,9,3,6,6,5,4,2,4,6,6,5,11,9,11,5,9,7,10,8,10,9,7,9,8,3,6,6,6,12,3,7,5,5,16,3,8,6,6,14,16,8,8,9,12,4,9,7,7,6,2,4,5,2,17,536,Kyunsu,MMR006006
 Yes - cannot hear at all,2,1,1,1,1,-,-,2,4,2,1,-,5,1,5,2,2,1,2,2,3,1,1,2,1,4,2,2,1,1,4,1,1,2,2,1,2,1,1,2,1,4,1,1,-,1,-,-,3,1,1,1,3,1,2,4,-,1,4,-,3,3,-,1,1,3,2,1,1,1,3,-,4,1,-,3,1,2,2,-,5,1,4,-,2,1,2,1,-,-,4,151,Kyunsu,MMR006006
 Total,4141,3831,4233,4633,4694,4556,4661,4673,4538,4586,4316,4012,4436,4201,3825,3855,3325,3176,3794,3257,3587,2838,2889,3056,2569,3528,2527,2710,2812,2475,3021,2273,2460,2679,2058,2965,1914,1844,2245,1872,2271,1562,2229,1937,1511,2316,1442,1286,1479,1091,1566,1081,1266,1295,1113,1357,1049,813,901,659,948,512,552,542,492,713,383,405,323,203,384,211,288,259,197,461,186,152,157,80,178,80,118,106,86,118,62,46,49,31,142,171753,Kyunsu,MMR006006
