Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,3,1,4,Kanpalet,MMR004008
 Bungalow/Brick house,20,4,24,Kanpalet,MMR004008
 Semi-pacca house,41,5,46,Kanpalet,MMR004008
 Wooden house,545,1064,1609,Kanpalet,MMR004008
 Bamboo,194,2079,2273,Kanpalet,MMR004008
 Hut 2 - 3 years,-,5,5,Kanpalet,MMR004008
 Hut 1 year,-,1,1,Kanpalet,MMR004008
 Other,4,11,15,Kanpalet,MMR004008
 Total,807,3170,3977,Kanpalet,MMR004008
