Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,239,240,479,Tantyan,MMR015004
 Bungalow/Brick house,2013,1252,3265,Tantyan,MMR015004
 Semi-pacca house,1031,773,1804,Tantyan,MMR015004
 Wooden house,439,6102,6541,Tantyan,MMR015004
 Bamboo,2990,19613,22603,Tantyan,MMR015004
 Hut 2 - 3 years,37,235,272,Tantyan,MMR015004
 Hut 1 year,4,58,62,Tantyan,MMR015004
 Other,55,61,116,Tantyan,MMR015004
 Total,6808,28334,35142,Tantyan,MMR015004
