Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,4964,1191,6155,Pyin Oo Lwin,MMR010008
 Bungalow/Brick house,11106,6268,17374,Pyin Oo Lwin,MMR010008
 Semi-pacca house,2630,2248,4878,Pyin Oo Lwin,MMR010008
 Wooden house,2119,2397,4516,Pyin Oo Lwin,MMR010008
 Bamboo,10170,8843,19013,Pyin Oo Lwin,MMR010008
 Hut 2 - 3 years,561,213,774,Pyin Oo Lwin,MMR010008
 Hut 1 year,68,116,184,Pyin Oo Lwin,MMR010008
 Other,323,165,488,Pyin Oo Lwin,MMR010008
 Total,31941,21441,53382,Pyin Oo Lwin,MMR010008
