Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,5,26,31,Salingyi,MMR005018
 Bungalow/Brick house,72,451,523,Salingyi,MMR005018
 Semi-pacca house,48,1138,1186,Salingyi,MMR005018
 Wooden house,252,8374,8626,Salingyi,MMR005018
 Bamboo,838,14230,15068,Salingyi,MMR005018
 Hut 2 - 3 years,5,885,890,Salingyi,MMR005018
 Hut 1 year,-,82,82,Salingyi,MMR005018
 Other,2,59,61,Salingyi,MMR005018
 Total,1222,25245,26467,Salingyi,MMR005018
