Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,24,14,38,Zalun,MMR017009
 Bungalow/Brick house,250,349,599,Zalun,MMR017009
 Semi-pacca house,380,699,1079,Zalun,MMR017009
 Wooden house,2367,14083,16450,Zalun,MMR017009
 Bamboo,2183,20967,23150,Zalun,MMR017009
 Hut 2 - 3 years,26,453,479,Zalun,MMR017009
 Hut 1 year,18,202,220,Zalun,MMR017009
 Other,9,49,58,Zalun,MMR017009
 Total,5257,36816,42073,Zalun,MMR017009
