Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,64,4073,4137,Hmawby,MMR013003
 Bungalow/Brick house,925,3255,4180,Hmawby,MMR013003
 Semi-pacca house,622,3662,4284,Hmawby,MMR013003
 Wooden house,3059,20868,23927,Hmawby,MMR013003
 Bamboo,1137,17049,18186,Hmawby,MMR013003
 Hut 2 - 3 years,57,581,638,Hmawby,MMR013003
 Hut 1 year,24,552,576,Hmawby,MMR013003
 Other,54,487,541,Hmawby,MMR013003
 Total,5942,50527,56469,Hmawby,MMR013003
