Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,27,3,30,Yinmarpin,MMR005016
 Bungalow/Brick house,96,740,836,Yinmarpin,MMR005016
 Semi-pacca house,80,2101,2181,Yinmarpin,MMR005016
 Wooden house,298,10692,10990,Yinmarpin,MMR005016
 Bamboo,570,13723,14293,Yinmarpin,MMR005016
 Hut 2 - 3 years,4,1120,1124,Yinmarpin,MMR005016
 Hut 1 year,-,48,48,Yinmarpin,MMR005016
 Other,2,28,30,Yinmarpin,MMR005016
 Total,1077,28455,29532,Yinmarpin,MMR005016
