Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,297,17,314,Hainggyikyun(ST),MMR017004
 Bungalow/Brick house,26,52,78,Hainggyikyun(ST),MMR017004
 Semi-pacca house,48,225,273,Hainggyikyun(ST),MMR017004
 Wooden house,2354,17706,20060,Hainggyikyun(ST),MMR017004
 Bamboo,672,5778,6450,Hainggyikyun(ST),MMR017004
 Hut 2 - 3 years,28,956,984,Hainggyikyun(ST),MMR017004
 Hut 1 year,40,600,640,Hainggyikyun(ST),MMR017004
 Other,84,192,276,Hainggyikyun(ST),MMR017004
 Total,3549,25526,29075,Hainggyikyun(ST),MMR017004
