Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,359,664,1023,Taungdwingyi,MMR009004
 Bungalow/Brick house,1105,981,2086,Taungdwingyi,MMR009004
 Semi-pacca house,683,1805,2488,Taungdwingyi,MMR009004
 Wooden house,4726,35054,39780,Taungdwingyi,MMR009004
 Bamboo,3096,11079,14175,Taungdwingyi,MMR009004
 Hut 2 - 3 years,53,367,420,Taungdwingyi,MMR009004
 Hut 1 year,11,181,192,Taungdwingyi,MMR009004
 Other,22,77,99,Taungdwingyi,MMR009004
 Total,10055,50208,60263,Taungdwingyi,MMR009004
