Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,12,52,64,Natogyi,MMR010019
 Bungalow/Brick house,355,2777,3132,Natogyi,MMR010019
 Semi-pacca house,138,2023,2161,Natogyi,MMR010019
 Wooden house,97,2231,2328,Natogyi,MMR010019
 Bamboo,2146,26780,28926,Natogyi,MMR010019
 Hut 2 - 3 years,75,2971,3046,Natogyi,MMR010019
 Hut 1 year,6,714,720,Natogyi,MMR010019
 Other,13,575,588,Natogyi,MMR010019
 Total,2842,38123,40965,Natogyi,MMR010019
