Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,111,200,311,Nyaungdon,MMR017021
 Bungalow/Brick house,508,895,1403,Nyaungdon,MMR017021
 Semi-pacca house,480,1357,1837,Nyaungdon,MMR017021
 Wooden house,3276,17618,20894,Nyaungdon,MMR017021
 Bamboo,1359,24417,25776,Nyaungdon,MMR017021
 Hut 2 - 3 years,63,344,407,Nyaungdon,MMR017021
 Hut 1 year,80,273,353,Nyaungdon,MMR017021
 Other,23,197,220,Nyaungdon,MMR017021
 Total,5900,45301,51201,Nyaungdon,MMR017021
