Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,1369,1331,2700,Shwepyitha,MMR013007
 Bungalow/Brick house,4940,898,5838,Shwepyitha,MMR013007
 Semi-pacca house,5436,1885,7321,Shwepyitha,MMR013007
 Wooden house,31494,7285,38779,Shwepyitha,MMR013007
 Bamboo,13032,3246,16278,Shwepyitha,MMR013007
 Hut 2 - 3 years,990,84,1074,Shwepyitha,MMR013007
 Hut 1 year,656,56,712,Shwepyitha,MMR013007
 Other,594,479,1073,Shwepyitha,MMR013007
 Total,58511,15264,73775,Shwepyitha,MMR013007
