Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,83,12,95,Kungyangon,MMR013029
 Bungalow/Brick house,586,311,897,Kungyangon,MMR013029
 Semi-pacca house,250,506,756,Kungyangon,MMR013029
 Wooden house,2090,9185,11275,Kungyangon,MMR013029
 Bamboo,874,13783,14657,Kungyangon,MMR013029
 Hut 2 - 3 years,46,266,312,Kungyangon,MMR013029
 Hut 1 year,21,223,244,Kungyangon,MMR013029
 Other,8,108,116,Kungyangon,MMR013029
 Total,3958,24394,28352,Kungyangon,MMR013029
