Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,3976,-,3976,Latha,MMR013036
 Bungalow/Brick house,364,-,364,Latha,MMR013036
 Semi-pacca house,79,-,79,Latha,MMR013036
 Wooden house,54,-,54,Latha,MMR013036
 Total,4473,-,4473,Latha,MMR013036
