Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,40,18,58,Ngazun,MMR010021
 Bungalow/Brick house,233,2112,2345,Ngazun,MMR010021
 Semi-pacca house,102,1171,1273,Ngazun,MMR010021
 Wooden house,185,3149,3334,Ngazun,MMR010021
 Bamboo,1035,18041,19076,Ngazun,MMR010021
 Hut 2 - 3 years,36,1238,1274,Ngazun,MMR010021
 Hut 1 year,16,290,306,Ngazun,MMR010021
 Other,10,162,172,Ngazun,MMR010021
 Total,1657,26181,27838,Ngazun,MMR010021
