Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,402,252,654,Bilin,MMR011010
 Bungalow/Brick house,354,944,1298,Bilin,MMR011010
 Semi-pacca house,255,1518,1773,Bilin,MMR011010
 Wooden house,2154,21374,23528,Bilin,MMR011010
 Bamboo,736,9617,10353,Bilin,MMR011010
 Hut 2 - 3 years,63,834,897,Bilin,MMR011010
 Hut 1 year,28,430,458,Bilin,MMR011010
 Other,52,218,270,Bilin,MMR011010
 Total,4044,35187,39231,Bilin,MMR011010
