Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,104,18,122,Minelar,MMR016005
 Bungalow/Brick house,618,127,745,Minelar,MMR016005
 Semi-pacca house,202,73,275,Minelar,MMR016005
 Wooden house,630,3062,3692,Minelar,MMR016005
 Bamboo,5,343,348,Minelar,MMR016005
 Hut 2 - 3 years,-,5,5,Minelar,MMR016005
 Hut 1 year,1,-,1,Minelar,MMR016005
 Other,-,20,20,Minelar,MMR016005
 Total,1560,3648,5208,Minelar,MMR016005
