Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,61,1,62,Manton,MMR015019
 Bungalow/Brick house,111,13,124,Manton,MMR015019
 Semi-pacca house,75,32,107,Manton,MMR015019
 Wooden house,207,1247,1454,Manton,MMR015019
 Bamboo,234,5379,5613,Manton,MMR015019
 Hut 2 - 3 years,57,183,240,Manton,MMR015019
 Hut 1 year,8,24,32,Manton,MMR015019
 Other,26,25,51,Manton,MMR015019
 Total,779,6904,7683,Manton,MMR015019
