Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,2,48,50,Naphang,MMR015006
 Bungalow/Brick house,41,280,321,Naphang,MMR015006
 Semi-pacca house,67,563,630,Naphang,MMR015006
 Wooden house,38,7760,7798,Naphang,MMR015006
 Bamboo,3,7431,7434,Naphang,MMR015006
 Hut 2 - 3 years,4,194,198,Naphang,MMR015006
 Hut 1 year,-,6,6,Naphang,MMR015006
 Other,-,37,37,Naphang,MMR015006
 Total,155,16319,16474,Naphang,MMR015006
