Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,4101,398,4499,Lashio,MMR015001
 Bungalow/Brick house,15146,5763,20909,Lashio,MMR015001
 Semi-pacca house,4486,2395,6881,Lashio,MMR015001
 Wooden house,1702,3826,5528,Lashio,MMR015001
 Bamboo,8045,17430,25475,Lashio,MMR015001
 Hut 2 - 3 years,289,528,817,Lashio,MMR015001
 Hut 1 year,137,137,274,Lashio,MMR015001
 Other,193,356,549,Lashio,MMR015001
 Total,34099,30833,64932,Lashio,MMR015001
