Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,1137,1960,3097,Thanlyin,MMR013023
 Bungalow/Brick house,3055,2021,5076,Thanlyin,MMR013023
 Semi-pacca house,2804,2765,5569,Thanlyin,MMR013023
 Wooden house,8642,18209,26851,Thanlyin,MMR013023
 Bamboo,2605,16960,19565,Thanlyin,MMR013023
 Hut 2 - 3 years,76,436,512,Thanlyin,MMR013023
 Hut 1 year,50,307,357,Thanlyin,MMR013023
 Other,340,230,570,Thanlyin,MMR013023
 Total,18709,42888,61597,Thanlyin,MMR013023
