Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,3214,154,3368,Mawlamyine,MMR011001
 Bungalow/Brick house,8898,641,9539,Mawlamyine,MMR011001
 Semi-pacca house,6088,1630,7718,Mawlamyine,MMR011001
 Wooden house,26905,4184,31089,Mawlamyine,MMR011001
 Bamboo,3837,893,4730,Mawlamyine,MMR011001
 Hut 2 - 3 years,364,137,501,Mawlamyine,MMR011001
 Hut 1 year,205,53,258,Mawlamyine,MMR011001
 Other,223,31,254,Mawlamyine,MMR011001
 Total,49734,7723,57457,Mawlamyine,MMR011001
