Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,852,575,1427,Kalay,MMR014005
 Bungalow/Brick house,2931,1370,4301,Kalay,MMR014005
 Semi-pacca house,3427,2087,5514,Kalay,MMR014005
 Wooden house,9636,26378,36014,Kalay,MMR014005
 Bamboo,8646,15857,24503,Kalay,MMR014005
 Hut 2 - 3 years,103,477,580,Kalay,MMR014005
 Hut 1 year,77,255,332,Kalay,MMR014005
 Other,49,49,98,Kalay,MMR014005
 Total,25721,47048,72769,Kalay,MMR014005
