Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,1851,-,1851,Mahaaungmye,MMR010003
 Bungalow/Brick house,7881,-,7881,Mahaaungmye,MMR010003
 Semi-pacca house,7248,-,7248,Mahaaungmye,MMR010003
 Wooden house,9912,-,9912,Mahaaungmye,MMR010003
 Bamboo,13565,-,13565,Mahaaungmye,MMR010003
 Hut 2 - 3 years,380,-,380,Mahaaungmye,MMR010003
 Hut 1 year,747,-,747,Mahaaungmye,MMR010003
 Other,343,-,343,Mahaaungmye,MMR010003
 Total,41927,-,41927,Mahaaungmye,MMR010003
