Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,1135,94,1229,Yatsauk,MMR014008
 Bungalow/Brick house,1160,2961,4121,Yatsauk,MMR014008
 Semi-pacca house,554,1851,2405,Yatsauk,MMR014008
 Wooden house,1408,5836,7244,Yatsauk,MMR014008
 Bamboo,1326,9120,10446,Yatsauk,MMR014008
 Hut 2 - 3 years,61,240,301,Yatsauk,MMR014008
 Hut 1 year,2,54,56,Yatsauk,MMR014008
 Other,31,124,155,Yatsauk,MMR014008
 Total,5677,20280,25957,Yatsauk,MMR014008
