Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,1945,370,2315,MuSe,MMR015009
 Bungalow/Brick house,4385,1862,6247,MuSe,MMR015009
 Semi-pacca house,1658,1011,2669,MuSe,MMR015009
 Wooden house,503,481,984,MuSe,MMR015009
 Bamboo,4616,4808,9424,MuSe,MMR015009
 Hut 2 - 3 years,23,25,48,MuSe,MMR015009
 Hut 1 year,12,6,18,MuSe,MMR015009
 Other,192,317,509,MuSe,MMR015009
 Total,13334,8880,22214,MuSe,MMR015009
