Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,483,905,1388,Ottarathiri,MMR018008
 Bungalow/Brick house,766,387,1153,Ottarathiri,MMR018008
 Semi-pacca house,812,531,1343,Ottarathiri,MMR018008
 Wooden house,1029,5845,6874,Ottarathiri,MMR018008
 Bamboo,1440,5542,6982,Ottarathiri,MMR018008
 Hut 2 - 3 years,118,340,458,Ottarathiri,MMR018008
 Hut 1 year,205,178,383,Ottarathiri,MMR018008
 Other,42,38,80,Ottarathiri,MMR018008
 Total,4895,13766,18661,Ottarathiri,MMR018008
