Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,6,247,253,Yethedaung,MMR012008
 Bungalow/Brick house,65,116,181,Yethedaung,MMR012008
 Semi-pacca house,195,202,397,Yethedaung,MMR012008
 Wooden house,450,8511,8961,Yethedaung,MMR012008
 Bamboo,786,13281,14067,Yethedaung,MMR012008
 Hut 2 - 3 years,6,303,309,Yethedaung,MMR012008
 Hut 1 year,2,106,108,Yethedaung,MMR012008
 Other,-,65,65,Yethedaung,MMR012008
 Total,1510,22831,24341,Yethedaung,MMR012008
