Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,49,-,49,Cocogyun,MMR013032
 Bungalow/Brick house,14,-,14,Cocogyun,MMR013032
 Semi-pacca house,9,-,9,Cocogyun,MMR013032
 Wooden house,167,-,167,Cocogyun,MMR013032
 Bamboo,5,-,5,Cocogyun,MMR013032
 Hut 2 - 3 years,95,-,95,Cocogyun,MMR013032
 Hut 1 year,2,-,2,Cocogyun,MMR013032
 Other,10,-,10,Cocogyun,MMR013032
 Total,351,-,351,Cocogyun,MMR013032
