Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,13,10,23,Tasei,MMR005011
 Bungalow/Brick house,702,637,1339,Tasei,MMR005011
 Semi-pacca house,237,908,1145,Tasei,MMR005011
 Wooden house,1256,27162,28418,Tasei,MMR005011
 Bamboo,756,3158,3914,Tasei,MMR005011
 Hut 2 - 3 years,8,904,912,Tasei,MMR005011
 Hut 1 year,-,133,133,Tasei,MMR005011
 Other,-,53,53,Tasei,MMR005011
 Total,2972,32965,35937,Tasei,MMR005011
