Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,83,139,222,Taungtha,MMR010018
 Bungalow/Brick house,417,1963,2380,Taungtha,MMR010018
 Semi-pacca house,212,2060,2272,Taungtha,MMR010018
 Wooden house,400,6285,6685,Taungtha,MMR010018
 Bamboo,2664,31958,34622,Taungtha,MMR010018
 Hut 2 - 3 years,61,2849,2910,Taungtha,MMR010018
 Hut 1 year,11,370,381,Taungtha,MMR010018
 Other,15,365,380,Taungtha,MMR010018
 Total,3863,45989,49852,Taungtha,MMR010018
