Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,263,89,352,Kukai,MMR015011
 Bungalow/Brick house,1809,1358,3167,Kukai,MMR015011
 Semi-pacca house,682,858,1540,Kukai,MMR015011
 Wooden house,250,2106,2356,Kukai,MMR015011
 Bamboo,475,8962,9437,Kukai,MMR015011
 Hut 2 - 3 years,9,227,236,Kukai,MMR015011
 Hut 1 year,7,118,125,Kukai,MMR015011
 Other,1188,630,1818,Kukai,MMR015011
 Total,4683,14348,19031,Kukai,MMR015011
