Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,18,160,178,Okpo,MMR008010
 Bungalow/Brick house,261,334,595,Okpo,MMR008010
 Semi-pacca house,219,1389,1608,Okpo,MMR008010
 Wooden house,1860,18577,20437,Okpo,MMR008010
 Bamboo,435,8255,8690,Okpo,MMR008010
 Hut 2 - 3 years,1,220,221,Okpo,MMR008010
 Hut 1 year,5,131,136,Okpo,MMR008010
 Other,1,28,29,Okpo,MMR008010
 Total,2800,29094,31894,Okpo,MMR008010
