Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,860,963,1823,Pyinmana,MMR018006
 Bungalow/Brick house,2478,821,3299,Pyinmana,MMR018006
 Semi-pacca house,1683,1121,2804,Pyinmana,MMR018006
 Wooden house,6514,13063,19577,Pyinmana,MMR018006
 Bamboo,2573,8512,11085,Pyinmana,MMR018006
 Hut 2 - 3 years,117,378,495,Pyinmana,MMR018006
 Hut 1 year,50,127,177,Pyinmana,MMR018006
 Other,181,222,403,Pyinmana,MMR018006
 Total,14456,25207,39663,Pyinmana,MMR018006
