Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,8,10,18,Mingin,MMR005029
 Bungalow/Brick house,58,149,207,Mingin,MMR005029
 Semi-pacca house,88,703,791,Mingin,MMR005029
 Wooden house,278,15670,15948,Mingin,MMR005029
 Bamboo,385,4088,4473,Mingin,MMR005029
 Hut 2 - 3 years,9,333,342,Mingin,MMR005029
 Hut 1 year,9,147,156,Mingin,MMR005029
 Other,1,122,123,Mingin,MMR005029
 Total,836,21222,22058,Mingin,MMR005029
