Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,278,29,307,Pinlaung,MMR014009
 Bungalow/Brick house,1790,7980,9770,Pinlaung,MMR014009
 Semi-pacca house,291,2016,2307,Pinlaung,MMR014009
 Wooden house,113,5088,5201,Pinlaung,MMR014009
 Bamboo,277,7168,7445,Pinlaung,MMR014009
 Hut 2 - 3 years,6,233,239,Pinlaung,MMR014009
 Hut 1 year,6,79,85,Pinlaung,MMR014009
 Other,9,141,150,Pinlaung,MMR014009
 Total,2770,22734,25504,Pinlaung,MMR014009
