Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,182,1466,1648,Yaedashe,MMR007010
 Bungalow/Brick house,791,1422,2213,Yaedashe,MMR007010
 Semi-pacca house,699,1992,2691,Yaedashe,MMR007010
 Wooden house,2466,19567,22033,Yaedashe,MMR007010
 Bamboo,1747,17383,19130,Yaedashe,MMR007010
 Hut 2 - 3 years,38,1688,1726,Yaedashe,MMR007010
 Hut 1 year,13,773,786,Yaedashe,MMR007010
 Other,19,281,300,Yaedashe,MMR007010
 Total,5955,44572,50527,Yaedashe,MMR007010
