Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,314,307,621,Kyauktan,MMR013024
 Bungalow/Brick house,870,482,1352,Kyauktan,MMR013024
 Semi-pacca house,1257,917,2174,Kyauktan,MMR013024
 Wooden house,4274,8665,12939,Kyauktan,MMR013024
 Bamboo,3032,11815,14847,Kyauktan,MMR013024
 Hut 2 - 3 years,43,576,619,Kyauktan,MMR013024
 Hut 1 year,41,276,317,Kyauktan,MMR013024
 Other,33,74,107,Kyauktan,MMR013024
 Total,9864,23112,32976,Kyauktan,MMR013024
