Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,69,229,298,Ayartaw,MMR005014
 Bungalow/Brick house,136,2143,2279,Ayartaw,MMR005014
 Semi-pacca house,344,2083,2427,Ayartaw,MMR005014
 Wooden house,87,4101,4188,Ayartaw,MMR005014
 Bamboo,1458,20335,21793,Ayartaw,MMR005014
 Hut 2 - 3 years,47,3805,3852,Ayartaw,MMR005014
 Hut 1 year,12,216,228,Ayartaw,MMR005014
 Other,2,524,526,Ayartaw,MMR005014
 Total,2155,33436,35591,Ayartaw,MMR005014
