Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,63,300,363,Linkhe`,MMR014018
 Bungalow/Brick house,174,291,465,Linkhe`,MMR014018
 Semi-pacca house,986,3549,4535,Linkhe`,MMR014018
 Wooden house,247,1325,1572,Linkhe`,MMR014018
 Bamboo,216,1072,1288,Linkhe`,MMR014018
 Hut 2 - 3 years,25,81,106,Linkhe`,MMR014018
 Hut 1 year,6,40,46,Linkhe`,MMR014018
 Other,1,12,13,Linkhe`,MMR014018
 Total,1718,6670,8388,Linkhe`,MMR014018
