Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,9,15,24,Myaung,MMR005003
 Bungalow/Brick house,167,803,970,Myaung,MMR005003
 Semi-pacca house,83,605,688,Myaung,MMR005003
 Wooden house,1026,12462,13488,Myaung,MMR005003
 Bamboo,640,8106,8746,Myaung,MMR005003
 Hut 2 - 3 years,19,165,184,Myaung,MMR005003
 Hut 1 year,4,76,80,Myaung,MMR005003
 Other,5,77,82,Myaung,MMR005003
 Total,1953,22309,24262,Myaung,MMR005003
