Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,239,38,277,Saytottara,MMR009011
 Bungalow/Brick house,41,20,61,Saytottara,MMR009011
 Semi-pacca house,109,40,149,Saytottara,MMR009011
 Wooden house,302,2253,2555,Saytottara,MMR009011
 Bamboo,779,6563,7342,Saytottara,MMR009011
 Hut 2 - 3 years,14,204,218,Saytottara,MMR009011
 Hut 1 year,19,117,136,Saytottara,MMR009011
 Other,22,20,42,Saytottara,MMR009011
 Total,1525,9255,10780,Saytottara,MMR009011
