Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,163,368,531,Mudon,MMR011005
 Bungalow/Brick house,1759,2111,3870,Mudon,MMR011005
 Semi-pacca house,2312,5014,7326,Mudon,MMR011005
 Wooden house,4900,16810,21710,Mudon,MMR011005
 Bamboo,1498,3653,5151,Mudon,MMR011005
 Hut 2 - 3 years,99,426,525,Mudon,MMR011005
 Hut 1 year,17,99,116,Mudon,MMR011005
 Other,44,39,83,Mudon,MMR011005
 Total,10792,28520,39312,Mudon,MMR011005
