Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,88,1535,1623,Padaung,MMR008003
 Bungalow/Brick house,307,464,771,Padaung,MMR008003
 Semi-pacca house,409,946,1355,Padaung,MMR008003
 Wooden house,2386,20238,22624,Padaung,MMR008003
 Bamboo,1155,9671,10826,Padaung,MMR008003
 Hut 2 - 3 years,39,937,976,Padaung,MMR008003
 Hut 1 year,72,512,584,Padaung,MMR008003
 Other,12,121,133,Padaung,MMR008003
 Total,4468,34424,38892,Padaung,MMR008003
