Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,66,13,79,Gyobingauk,MMR008014
 Bungalow/Brick house,588,128,716,Gyobingauk,MMR008014
 Semi-pacca house,568,523,1091,Gyobingauk,MMR008014
 Wooden house,3610,17538,21148,Gyobingauk,MMR008014
 Bamboo,683,6011,6694,Gyobingauk,MMR008014
 Hut 2 - 3 years,42,391,433,Gyobingauk,MMR008014
 Hut 1 year,12,371,383,Gyobingauk,MMR008014
 Other,15,27,42,Gyobingauk,MMR008014
 Total,5584,25002,30586,Gyobingauk,MMR008014
