Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,95,461,556,Thayet,MMR009012
 Bungalow/Brick house,478,199,677,Thayet,MMR009012
 Semi-pacca house,772,548,1320,Thayet,MMR009012
 Wooden house,2126,12172,14298,Thayet,MMR009012
 Bamboo,1049,7467,8516,Thayet,MMR009012
 Hut 2 - 3 years,25,272,297,Thayet,MMR009012
 Hut 1 year,8,161,169,Thayet,MMR009012
 Other,10,129,139,Thayet,MMR009012
 Total,4563,21409,25972,Thayet,MMR009012
