Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,198,26,224,Mineyan,MMR016003
 Bungalow/Brick house,337,1246,1583,Mineyan,MMR016003
 Semi-pacca house,125,732,857,Mineyan,MMR016003
 Wooden house,237,4952,5189,Mineyan,MMR016003
 Bamboo,82,1760,1842,Mineyan,MMR016003
 Hut 2 - 3 years,4,122,126,Mineyan,MMR016003
 Hut 1 year,2,2,4,Mineyan,MMR016003
 Other,4,290,294,Mineyan,MMR016003
 Total,989,9130,10119,Mineyan,MMR016003
