Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,66,31,97,Waw,MMR007004
 Bungalow/Brick house,403,529,932,Waw,MMR007004
 Semi-pacca house,297,1210,1507,Waw,MMR007004
 Wooden house,2791,19509,22300,Waw,MMR007004
 Bamboo,1359,9566,10925,Waw,MMR007004
 Hut 2 - 3 years,70,699,769,Waw,MMR007004
 Hut 1 year,45,393,438,Waw,MMR007004
 Other,15,100,115,Waw,MMR007004
 Total,5046,32037,37083,Waw,MMR007004
