Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,-,222,222,Mine Pauk(ST),MMR016003
 Bungalow/Brick house,-,1656,1656,Mine Pauk(ST),MMR016003
 Semi-pacca house,-,932,932,Mine Pauk(ST),MMR016003
 Wooden house,-,4114,4114,Mine Pauk(ST),MMR016003
 Bamboo,-,2186,2186,Mine Pauk(ST),MMR016003
 Hut 2 - 3 years,-,31,31,Mine Pauk(ST),MMR016003
 Hut 1 year,-,6,6,Mine Pauk(ST),MMR016003
 Other,-,138,138,Mine Pauk(ST),MMR016003
 Total,-,9285,9285,Mine Pauk(ST),MMR016003
