Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,17383,23,17406,Zabuthiri,MMR018002
 Bungalow/Brick house,980,29,1009,Zabuthiri,MMR018002
 Semi-pacca house,988,62,1050,Zabuthiri,MMR018002
 Wooden house,2368,478,2846,Zabuthiri,MMR018002
 Bamboo,2503,1003,3506,Zabuthiri,MMR018002
 Hut 2 - 3 years,252,1,253,Zabuthiri,MMR018002
 Hut 1 year,126,-,126,Zabuthiri,MMR018002
 Other,122,2,124,Zabuthiri,MMR018002
 Total,24722,1598,26320,Zabuthiri,MMR018002
