Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,-,1,1,Minelon(ST),MMR015012
 Bungalow/Brick house,32,14,46,Minelon(ST),MMR015012
 Semi-pacca house,33,114,147,Minelon(ST),MMR015012
 Wooden house,81,1690,1771,Minelon(ST),MMR015012
 Bamboo,405,3406,3811,Minelon(ST),MMR015012
 Hut 2 - 3 years,22,31,53,Minelon(ST),MMR015012
 Hut 1 year,1,7,8,Minelon(ST),MMR015012
 Other,12,7,19,Minelon(ST),MMR015012
 Total,586,5270,5856,Minelon(ST),MMR015012
