Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,8460,-,8460,Pazuntaung,MMR013016
 Bungalow/Brick house,434,-,434,Pazuntaung,MMR013016
 Semi-pacca house,769,-,769,Pazuntaung,MMR013016
 Wooden house,480,-,480,Pazuntaung,MMR013016
 Bamboo,107,-,107,Pazuntaung,MMR013016
 Hut 2 - 3 years,6,-,6,Pazuntaung,MMR013016
 Hut 1 year,1,-,1,Pazuntaung,MMR013016
 Other,49,-,49,Pazuntaung,MMR013016
 Total,10306,-,10306,Pazuntaung,MMR013016
