Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,2959,654,3613,Pathein,MMR017001
 Bungalow/Brick house,3598,281,3879,Pathein,MMR017001
 Semi-pacca house,2894,578,3472,Pathein,MMR017001
 Wooden house,21194,14311,35505,Pathein,MMR017001
 Bamboo,5619,11255,16874,Pathein,MMR017001
 Hut 2 - 3 years,344,646,990,Pathein,MMR017001
 Hut 1 year,195,350,545,Pathein,MMR017001
 Other,638,520,1158,Pathein,MMR017001
 Total,37441,28595,66036,Pathein,MMR017001
