Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,9,53,62,Panwine,MMR015007
 Bungalow/Brick house,70,415,485,Panwine,MMR015007
 Semi-pacca house,34,517,551,Panwine,MMR015007
 Wooden house,254,6766,7020,Panwine,MMR015007
 Bamboo,96,5478,5574,Panwine,MMR015007
 Hut 2 - 3 years,6,159,165,Panwine,MMR015007
 Hut 1 year,-,6,6,Panwine,MMR015007
 Other,-,106,106,Panwine,MMR015007
 Total,469,13500,13969,Panwine,MMR015007
